Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team_3TM,Team_ATL,Team_BOS,Team_BRK,Team_CHI,Team_CHO,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GSW,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NOP,Team_NYK,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SAC,Team_SAS,Team_TOR,Team_UTA,Team_WAS
Darius Bazley,23.0,PF,3.0,0.0,3.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Darius Bazley,23.0,PF,6.0,0.0,23.7,3.0,4.8,0.621,0.3,1.3,0.25,2.7,3.5,0.762,0.655,1.7,2.0,0.833,1.3,3.2,4.5,0.8,1.0,1.2,1.2,0.5,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Xavier Tillman Sr.,25.0,PF,54.0,15.0,18.0,2.2,5.2,0.434,0.4,1.5,0.247,1.9,3.7,0.51,0.47,0.4,0.9,0.44,1.3,2.6,3.9,1.4,0.9,0.8,0.6,1.4,5.3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Xavier Tillman Sr.,25.0,C,34.0,13.0,20.6,2.6,6.3,0.408,0.4,1.6,0.226,2.2,4.7,0.469,0.437,0.5,1.3,0.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,1.8,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Xavier Tillman Sr.,25.0,PF,20.0,2.0,13.7,1.7,3.3,0.515,0.4,1.4,0.286,1.3,1.9,0.684,0.576,0.2,0.4,0.571,0.7,2.0,2.7,1.0,0.5,0.5,0.3,0.8,4.0,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolas Batum,35.0,PF,60.0,38.0,25.5,1.9,4.3,0.453,1.2,3.1,0.395,0.7,1.2,0.606,0.596,0.3,0.4,0.714,1.2,3.0,4.1,2.1,0.8,0.6,0.7,1.8,5.3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolas Batum,35.0,PF,3.0,0.0,18.0,1.0,2.7,0.375,0.7,2.3,0.286,0.3,0.3,1.0,0.5,0.0,0.0,0.0,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolas Batum,35.0,PF,57.0,38.0,25.9,2.0,4.4,0.456,1.2,3.1,0.399,0.7,1.2,0.6,0.599,0.3,0.4,0.714,1.2,3.0,4.2,2.2,0.8,0.6,0.7,1.8,5.5,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Luke Kornet,28.0,C,63.0,7.0,15.6,2.3,3.2,0.7,0.0,0.0,1.0,2.2,3.2,0.698,0.702,0.8,0.9,0.907,1.9,2.3,4.1,1.1,0.4,1.0,0.3,1.2,5.3,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Davion Mitchell,25.0,PG,72.0,4.0,15.3,2.0,4.5,0.452,0.8,2.2,0.361,1.2,2.3,0.539,0.54,0.4,0.6,0.714,0.3,1.1,1.3,1.9,0.2,0.0,0.6,1.2,5.3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Mason Plumlee,33.0,C,46.0,11.0,14.7,1.9,3.3,0.569,0.0,0.1,0.0,1.9,3.2,0.592,0.569,1.5,2.2,0.707,1.3,3.8,5.1,1.2,0.3,0.4,0.8,1.5,5.3,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stanley Umude,24.0,SG,24.0,2.0,12.8,1.5,3.5,0.44,1.0,2.2,0.453,0.5,1.3,0.419,0.583,1.2,1.3,0.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,1.7,5.3,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Aleksej Pokusevski,22.0,PF,28.0,0.0,14.5,1.8,4.3,0.405,0.6,2.0,0.327,1.1,2.4,0.47,0.479,1.1,1.5,0.732,0.6,2.6,3.2,1.3,0.5,0.5,0.7,0.8,5.2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Aleksej Pokusevski,22.0,PF,10.0,0.0,6.0,0.4,1.6,0.25,0.2,1.1,0.182,0.2,0.5,0.4,0.313,0.2,0.4,0.5,0.2,0.8,1.0,0.5,0.1,0.1,0.3,0.5,1.2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Aleksej Pokusevski,22.0,PF,18.0,0.0,19.2,2.5,5.8,0.429,0.9,2.4,0.364,1.6,3.4,0.475,0.505,1.6,2.1,0.757,0.8,3.6,4.4,1.7,0.8,0.7,0.9,0.9,7.4,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bol Bol,24.0,PF,43.0,0.0,10.9,2.2,3.5,0.616,0.5,1.2,0.423,1.7,2.3,0.717,0.689,0.3,0.4,0.789,0.7,2.4,3.2,0.4,0.2,0.6,0.4,1.0,5.2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Brandon Boston Jr.,22.0,SF,32.0,0.0,10.8,2.0,5.0,0.404,0.4,1.6,0.269,1.6,3.4,0.468,0.447,0.7,1.0,0.697,0.6,1.0,1.6,0.4,0.3,0.3,0.8,1.3,5.2,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jarred Vanderbilt,24.0,PF,29.0,6.0,20.0,2.0,3.9,0.518,0.3,0.9,0.296,1.8,3.0,0.586,0.553,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seth Curry,33.0,SG,44.0,4.0,14.0,1.8,4.6,0.392,0.9,2.5,0.352,1.0,2.2,0.438,0.485,0.6,0.7,0.903,0.4,1.1,1.5,1.0,0.5,0.1,0.5,0.9,5.1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seth Curry,33.0,SG,36.0,3.0,12.7,1.5,4.0,0.372,0.8,2.2,0.363,0.7,1.8,0.385,0.472,0.5,0.5,0.895,0.4,1.0,1.4,0.8,0.5,0.1,0.4,0.9,4.3,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seth Curry,33.0,SG,8.0,1.0,19.9,3.3,7.4,0.441,1.1,3.5,0.321,2.1,3.9,0.548,0.517,1.4,1.5,0.917,0.4,1.6,2.0,1.8,0.6,0.4,0.6,0.9,9.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Drew Eubanks,26.0,C,75.0,6.0,15.6,2.0,3.4,0.601,0.0,0.0,1.0,2.0,3.3,0.596,0.607,1.0,1.2,0.774,1.4,2.9,4.3,0.8,0.4,0.8,0.8,1.5,5.1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Bryce McGowens,21.0,SG,59.0,14.0,14.9,1.7,3.9,0.439,0.6,1.7,0.333,1.1,2.2,0.523,0.513,1.1,1.4,0.776,0.3,1.4,1.7,0.9,0.4,0.2,0.5,1.3,5.1,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Richaun Holmes,30.0,C,40.0,10.0,13.9,2.1,3.7,0.558,0.0,0.1,0.333,2.0,3.6,0.563,0.561,0.9,1.2,0.723,1.8,2.8,4.6,0.6,0.3,0.5,0.6,1.9,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Richaun Holmes,30.0,C,23.0,2.0,10.3,1.4,2.6,0.559,0.0,0.0,0.0,1.4,2.6,0.559,0.559,0.5,0.9,0.571,1.4,2.0,3.4,0.7,0.1,0.4,0.5,1.4,3.4,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Richaun Holmes,30.0,PF,17.0,8.0,18.7,2.9,5.2,0.557,0.1,0.2,0.333,2.8,5.0,0.565,0.563,1.3,1.5,0.846,2.2,3.9,6.1,0.6,0.5,0.6,0.7,2.4,7.1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Monte Morris,28.0,PG,33.0,0.0,14.4,1.9,4.6,0.405,0.8,2.1,0.386,1.1,2.5,0.422,0.493,0.4,0.6,0.684,0.2,1.5,1.7,2.1,0.6,0.3,0.2,0.4,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Monte Morris,28.0,PG,6.0,0.0,11.3,2.0,5.5,0.364,0.3,1.8,0.182,1.7,3.7,0.455,0.394,0.2,0.3,0.5,0.3,1.7,2.0,1.3,0.2,0.2,0.3,0.2,4.5,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Monte Morris,28.0,PG,27.0,0.0,15.1,1.9,4.4,0.417,0.9,2.2,0.424,0.9,2.3,0.41,0.521,0.4,0.6,0.706,0.2,1.5,1.7,2.3,0.7,0.3,0.2,0.5,5.1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Goga Bitadze,24.0,C,62.0,33.0,15.4,2.0,3.4,0.603,0.0,0.2,0.143,2.0,3.1,0.636,0.608,0.9,1.4,0.655,1.8,2.9,4.6,1.3,0.5,1.2,0.7,1.7,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Jevon Carter,28.0,PG,72.0,0.0,13.9,1.9,5.1,0.378,1.1,3.3,0.329,0.8,1.8,0.466,0.484,0.1,0.1,0.571,0.2,0.7,0.8,1.3,0.5,0.2,0.5,1.0,5.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Devonte' Graham,28.0,PG,23.0,0.0,13.6,1.7,4.7,0.352,1.1,3.6,0.301,0.6,1.1,0.52,0.468,0.6,0.7,0.813,0.2,1.3,1.6,2.1,0.4,0.1,0.7,0.6,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Isaiah Livers,25.0,PF,23.0,6.0,20.4,1.7,5.0,0.345,1.0,3.3,0.286,0.8,1.7,0.462,0.44,0.5,0.8,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5.0,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kobi Simmons,26.0,PG,4.0,0.0,16.8,2.3,5.3,0.429,0.5,2.0,0.25,1.8,3.3,0.538,0.476,0.0,0.0,0.0,0.3,1.5,1.8,3.0,1.5,0.5,0.3,1.3,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
D.J. Wilson,27.0,PF,2.0,0.0,7.5,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,0.833,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Jalen Wilson,23.0,PF,43.0,3.0,15.4,1.8,4.2,0.425,0.6,1.7,0.324,1.2,2.4,0.495,0.492,0.9,1.1,0.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,1.1,5.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jock Landale,28.0,C,56.0,3.0,13.6,1.9,3.7,0.515,0.2,0.7,0.25,1.7,3.0,0.578,0.539,0.9,1.2,0.8,1.6,1.5,3.1,1.2,0.4,0.6,0.6,1.3,4.9,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Garrison Mathews,27.0,SG,66.0,5.0,15.0,1.6,3.4,0.456,1.3,2.9,0.44,0.3,0.5,0.545,0.644,0.5,0.6,0.81,0.3,1.1,1.4,0.6,0.3,0.1,0.3,1.7,4.9,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jared Rhoden,24.0,SG,17.0,0.0,14.4,1.9,3.9,0.5,0.7,1.8,0.387,1.2,2.1,0.6,0.591,0.3,0.5,0.625,0.2,1.8,1.9,0.8,0.2,0.8,0.4,1.6,4.9,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kobe Bufkin,20.0,SG,17.0,0.0,11.5,2.0,5.4,0.37,0.5,2.4,0.225,1.5,3.1,0.481,0.418,0.2,0.5,0.5,0.4,1.6,1.9,1.6,0.4,0.3,0.6,1.2,4.8,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DeJon Jarreau,26.0,SG,9.0,0.0,16.7,1.9,5.6,0.34,0.4,1.4,0.308,1.4,4.1,0.351,0.38,0.6,1.2,0.455,0.9,4.0,4.9,2.9,0.7,0.2,1.0,1.6,4.8,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eugene Omoruyi,26.0,SF,43.0,0.0,9.1,1.9,3.9,0.485,0.3,1.1,0.283,1.6,2.8,0.562,0.524,0.7,1.1,0.653,0.8,1.2,2.0,0.8,0.6,0.1,0.5,1.4,4.8,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Kenrich Williams,29.0,PF,69.0,1.0,14.9,1.9,4.1,0.468,0.8,2.0,0.397,1.1,2.0,0.54,0.568,0.1,0.2,0.5,0.9,2.1,3.0,1.3,0.6,0.1,0.5,1.5,4.7,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Kenneth Lofton Jr.,21.0,PF,21.0,0.0,9.5,1.7,3.7,0.462,0.3,1.1,0.292,1.4,2.6,0.537,0.506,0.8,1.2,0.654,0.6,1.2,1.8,1.6,0.3,0.2,0.7,1.1,4.6,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kenneth Lofton Jr.,21.0,PF,15.0,0.0,6.6,0.9,2.5,0.378,0.2,0.7,0.3,0.7,1.8,0.407,0.419,0.5,1.0,0.533,0.1,0.9,1.0,0.9,0.2,0.2,0.4,1.0,2.6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kenneth Lofton Jr.,21.0,PF,2.0,0.0,4.5,0.5,3.0,0.167,0.0,1.0,0.0,0.5,2.0,0.25,0.167,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,1.0,0.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Kenneth Lofton Jr.,21.0,PF,4.0,0.0,22.8,5.3,8.8,0.6,1.0,3.0,0.333,4.3,5.8,0.739,0.657,2.3,2.8,0.818,2.5,2.5,5.0,4.8,0.8,0.5,1.5,2.3,13.8,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anthony Black,20.0,PG,69.0,33.0,16.9,1.7,3.6,0.466,0.5,1.4,0.394,1.1,2.2,0.51,0.54,0.7,1.2,0.613,0.5,1.5,2.0,1.3,0.5,0.3,0.8,1.6,4.6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Josh Okogie,25.0,SG,60.0,11.0,16.0,1.4,3.4,0.417,0.5,1.6,0.309,1.0,1.9,0.509,0.488,1.3,1.7,0.745,1.2,1.3,2.6,1.1,0.8,0.4,0.6,1.1,4.6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Omer Yurtseven,25.0,C,48.0,12.0,11.4,2.1,3.8,0.538,0.1,0.5,0.208,2.0,3.3,0.588,0.552,0.4,0.6,0.679,1.5,2.8,4.3,0.6,0.2,0.4,0.8,1.1,4.6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Shake Milton,27.0,SG,48.0,0.0,12.1,1.6,4.1,0.405,0.4,1.3,0.281,1.3,2.7,0.466,0.451,0.8,1.0,0.816,0.3,1.3,1.6,1.3,0.4,0.1,0.6,1.1,4.5,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shake Milton,27.0,SG,38.0,0.0,12.9,1.7,4.2,0.4,0.4,1.4,0.264,1.3,2.8,0.467,0.444,0.9,1.2,0.818,0.2,1.2,1.3,1.3,0.4,0.1,0.7,1.2,4.7,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Shake Milton,27.0,SG,4.0,0.0,15.8,2.8,6.5,0.423,0.8,2.3,0.333,2.0,4.3,0.471,0.481,0.5,0.8,0.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,0.8,6.8,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shake Milton,27.0,SG,6.0,0.0,4.5,0.7,1.5,0.444,0.2,0.3,0.5,0.5,1.2,0.429,0.5,0.3,0.3,1.0,0.0,1.0,1.0,0.7,0.2,0.0,0.0,1.2,1.8,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Delon Wright,31.0,PG,47.0,1.0,15.8,1.6,4.0,0.394,0.5,1.4,0.368,1.0,2.6,0.408,0.46,0.8,1.0,0.822,0.4,1.4,1.8,2.5,1.1,0.2,0.3,0.7,4.5,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Delon Wright,31.0,PG,33.0,0.0,13.8,1.5,3.7,0.393,0.4,1.2,0.368,1.0,2.5,0.405,0.451,0.7,0.9,0.828,0.4,1.4,1.8,2.5,1.1,0.2,0.3,0.7,4.1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Delon Wright,31.0,PG,14.0,1.0,20.4,1.9,4.7,0.394,0.8,2.1,0.367,1.1,2.6,0.417,0.477,0.9,1.1,0.813,0.4,1.5,1.9,2.6,1.4,0.2,0.2,0.7,5.4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A.J. Green,24.0,SG,56.0,0.0,11.0,1.5,3.5,0.423,1.2,3.0,0.408,0.3,0.5,0.519,0.599,0.3,0.3,0.895,0.2,1.0,1.1,0.5,0.2,0.1,0.2,0.9,4.5,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kevon Looney,27.0,C,74.0,36.0,16.1,1.9,3.1,0.597,0.0,0.0,0.0,1.9,3.1,0.599,0.597,0.8,1.1,0.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,4.5,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taze Moore,25.0,SG,4.0,0.0,10.0,2.0,4.8,0.421,0.3,1.8,0.143,1.8,3.0,0.583,0.447,0.3,0.5,0.5,1.0,1.0,2.0,1.3,0.5,0.0,0.8,1.0,4.5,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Julian Strawther,21.0,SF,50.0,0.0,10.9,1.6,4.4,0.369,0.8,2.8,0.297,0.8,1.7,0.488,0.462,0.4,0.6,0.71,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,4.5,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bismack Biyombo,31.0,C,40.0,27.0,19.8,1.9,3.3,0.565,0.0,0.0,0.0,1.9,3.3,0.565,0.565,0.7,1.4,0.481,1.6,3.7,5.2,1.3,0.3,0.9,1.1,2.2,4.4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bismack Biyombo,31.0,C,30.0,27.0,23.9,2.2,4.0,0.563,0.0,0.0,0.0,2.2,4.0,0.563,0.563,0.7,1.5,0.478,1.9,4.5,6.4,1.7,0.3,1.1,1.3,2.7,5.2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bismack Biyombo,31.0,C,10.0,0.0,7.3,0.7,1.2,0.583,0.0,0.0,0.0,0.7,1.2,0.583,0.583,0.4,0.8,0.5,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.7,1.8,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Robert Covington,33.0,PF,29.0,6.0,16.8,1.5,3.4,0.439,0.7,1.9,0.339,0.8,1.4,0.571,0.536,0.8,0.9,0.846,1.1,2.3,3.3,0.8,1.3,0.6,0.4,1.9,4.4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Robert Covington,33.0,PF,3.0,3.0,23.0,1.0,3.0,0.333,0.7,2.7,0.25,0.3,0.3,1.0,0.444,0.3,0.7,0.5,0.7,2.0,2.7,2.3,2.0,0.7,0.0,2.3,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
